央视频道,#genre#
瓮安电视台,http://ipipip/rtp/238.255.2.216:5999
思南综合频道,http://ipipip/rtp/238.255.2.218:5999
凯里TV,http://ipipip/rtp/238.255.2.180:5999
雷山综合频道,http://ipipip/rtp/238.255.2.128:5999

少儿频道,#genre#
卡酷少儿,http://ipipip/rtp/238.255.2.80:5999
卡酷少儿,http://ipipip/rtp/238.255.2.106:5999
金鹰纪实,http://ipipip/rtp/238.255.2.108:5999
金鹰卡通,http://ipipip/rtp/238.255.2.55:5999
优漫卡通,http://ipipip/rtp/238.255.2.57:5999
嘉佳卡通,http://ipipip/rtp/238.255.2.62:5999
哈哈炫动,http://ipipip/rtp/238.255.2.56:5999

其它频道,#genre#
北京纪实科教,http://ipipip/rtp/238.255.2.107:5999
天元围棋,http://ipipip/rtp/238.255.2.7:5999
贵州直播频道,http://ipipip/rtp/238.255.2.206:5999

汽摩频道,http://ipipip/rtp/238.255.2.148:5999
