CCTV-1高清,rtp://239.93.0.58:5140 
CCTV-2高清,rtp://239.93.1.23:6000 
CCTV-3高清,rtp://239.93.0.109:5140 
CCTV-4高清,rtp://239.93.1.105:5140 
CCTV-5高清,rtp://239.93.42.37:5140 
CCTV-6高清,rtp://239.93.42.38:5140 
CCTV-7高清,rtp://239.93.1.67:5140 
CCTV-8高清,rtp://239.93.42.39:5140 
CCTV-9高清,rtp://239.93.1.24:5140 
CCTV-10高清,rtp://239.93.1.28:5140 
CCTV-11高清,rtp://239.93.0.102:5140 
CCTV-12高清,rtp://239.93.1.30:8124 
CCTV-13高清,rtp://239.93.0.66:5140 
CCTV-少儿高清,rtp://239.93.1.29:6000 
CCTV-15高清,rtp://239.93.0.103:5140 
CCTV-17高清,rtp://239.93.0.92:5140 
CCTV-5＋高清,rtp://239.93.1.36:8004 
CCTV-4K,rtp://239.93.42.42:5140 
爱上4K专区,rtp://239.93.0.97:5140 
CGTN英语,rtp://239.93.0.104:5140 
精彩导视,rtp://239.93.1.39:5140 
四川卫视高清,rtp://239.93.0.20:1235 
CDTV-1高清,rtp://239.93.0.16:5140 
湖南卫视高清,rtp://239.93.0.88:5140 
江苏卫视高清,rtp://239.93.0.89:5140 
浙江卫视高清,rtp://239.93.0.124:5140 
东方卫视高清,rtp://239.93.0.123:5140 
北京卫视高清,rtp://239.93.0.180:5140 
深圳卫视高清,rtp://239.93.0.182:5140 
广东卫视高清,rtp://239.93.0.181:5140 
天津卫视高清,rtp://239.93.0.167:5140 
山东卫视高清,rtp://239.93.0.168:5140 
SCTV-2高清,rtp://239.93.1.101:5140 
SCTV-3高清,rtp://239.93.1.102:5140 
SCTV-4高清,rtp://239.93.0.47:5140 
SCTV-5高清,rtp://239.93.0.166:5140 
SCTV-6高清,rtp://239.93.1.144:5140 
SCTV-7高清,rtp://239.93.0.219:5140 
SCTV-科教高清,rtp://239.93.42.44:5140 
四川乡村高清,rtp://239.93.0.52:5140 
康巴卫视高清,rtp://239.93.0.41:5140 
江西卫视高清,rtp://239.93.0.134:5140 
东南卫视高清,rtp://239.93.0.42:5140 
黑龙江卫视高清,rtp://239.93.0.183:5140 
重庆卫视高清,rtp://239.93.1.107:5140 
贵州卫视高清,rtp://239.93.0.131:5140 
湖北卫视高清,rtp://239.93.0.250:5140 
安徽卫视高清,rtp://239.93.1.106:5140 
河北卫视高清,rtp://239.93.0.132:5140 
辽宁卫视高清,rtp://239.93.1.108:5140 
河南卫视高清,rtp://239.93.42.45:5140 
广西卫视高清,rtp://239.93.42.46:5140 
云南卫视高清,rtp://239.93.1.174:5140 
吉林卫视高清,rtp://239.93.0.248:5140 
陕西卫视,rtp://239.93.0.125:5140 
山西卫视,rtp://239.93.0.127:5140 
内蒙古卫视,rtp://239.93.0.87:5140 
青海卫视,rtp://239.93.0.85:5140 
宁夏卫视,rtp://239.93.0.74:5140 
西藏卫视,rtp://239.93.0.83:5140 
新疆卫视,rtp://239.93.0.82:5140 
甘肃卫视高清,rtp://239.93.0.81:5140 
海南卫视,rtp://239.93.0.90:5140 
陕西农林,rtp://239.93.0.100:5140 
兵团卫视,rtp://239.93.42.43:5140 
峨眉电影高清,rtp://239.93.0.252:5140 
厦门卫视,rtp://239.93.42.57:5140 
三沙卫视,rtp://239.93.42.58:5140 
山东教育卫视,rtp://239.93.1.196:5140 
延边卫视,rtp://239.93.0.249:5140 
中国交通,rtp://239.93.0.142:5140 
CDTV-2高清,rtp://239.93.0.17:1239 
CDTV-3高清,rtp://239.93.0.18:1238 
CDTV-4高清,rtp://239.93.0.19:1250 
CDTV-5高清,rtp://239.93.1.231:5140 
